"id","name","code","user_type_id/id","chart_template_id/id","group_id/id","reconcile"
"account_sri_501020108","MOD - DECIMO TERCER SUELDO","5.01.02.01.08","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010201","False"
"account_sri_501020109","MOD - DECIMO CUARTO SUELDO","5.01.02.01.09","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010201","False"
"account_sri_501020110","MOD - VACACIONES","5.01.02.01.10","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010201","False"
"account_sri_501020111","MOD - REMUNERACION ADICIONALES","5.01.02.01.11","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010201","False"
"account_sri_501020112","MOD - INDEMNIZACIONES LABORABLES","5.01.02.01.12","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010201","False"
"account_sri_501020113","MOD - MOVILIZACION","5.01.02.01.13","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010201","False"
"account_sri_501020114","MOD - VACACIONES POR PAGAR","5.01.02.01.14","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010201","False"
"account_sri_501020201","MOD - GASTO JUBILACION PATRONAL","5.01.02.02.01","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010202","False"
"account_sri_501020202","MOD - GASTO DESAHUCIO","5.01.02.02.02","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010202","False"
"account_sri_501040101","CIF - DEPREC. EDIFICIOS","5.01.04.01.01","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010401","False"
"account_sri_501040102","CIF - DEPREC. INSTALACIONES","5.01.04.01.02","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010401","False"
"account_sri_501040103","CIF - DEPREC. MUEBLES Y ENSERES","5.01.04.01.03","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010401","False"
"account_sri_501040104","CIF - DEPREC. MAQUINARIA Y EQUIPO","5.01.04.01.04","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010401","False"
"account_sri_501040105","CIF - DEPREC. EQUIPOS DE COMPUTACION","5.01.04.01.05","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010401","False"
"account_sri_501040106","CIF - DEPREC. VEHICULOS,EQUIPOS DE TRANSPORTE Y EQUIPO CAMIN","5.01.04.01.06","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010401","False"
"account_sri_501040107","CIF - DEPREC. EQUIPO DE LOGISTICA","5.01.04.01.07","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010401","False"
"account_sri_501040301","CIF - DETERIORO PROPIEDADES, PLANTA Y EQUIPO","5.01.04.03.01","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010403","False"
"account_sri_501040302","CIF - DETERIORO INVENTARIOS","5.01.04.03.02","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010403","False"
"account_sri_501040303","CIF - DETERIORO INSTRUMENTOS FINANCIEROS","5.01.04.03.03","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010403","False"
"account_sri_501040304","CIF - DETERIORO INTANGIBLES","5.01.04.03.04","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010403","False"
"account_sri_501040305","CIF - DETERIORO CUENTAS POR COBRAR","5.01.04.03.05","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010403","False"
"account_sri_501040306","CIF - DETERIORO OTROS ACTIVOS","5.01.04.03.06","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010403","False"
"account_sri_501040401","CIF - AJUSTE VALOR NETO DE REALIZACION","5.01.04.04.01","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010404","False"
"account_sri_501040601","CIF - MANT. Y REP. DE EQUIPOS DE COMPUTACION","5.01.04.06.01","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010406","False"
"account_sri_501040602","CIF - MANT. Y REP. DE EQUIPOS DE OFICINA","5.01.04.06.02","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010406","False"
"account_sri_501040603","CIF - MANT. Y REP. DE VEHICULOS","5.01.04.06.03","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010406","False"
"account_sri_501040701","CIF - MATERIAL DE EMBALAJE","5.01.04.07.01","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010407","False"
"account_sri_501040702","CIF - REPUESTOS DE VEHICULOS","5.01.04.07.02","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010407","False"
"account_sri_501040703","CIF - REPUESTOS DE MAQUINARIA","5.01.04.07.03","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5010407","False"
"account_sri_5010408","OTROS COSTOS DE PRODUCCIÓN","5.01.04.08","account.data_account_type_direct_costs","l10n_ec.account_chart_template_sri","l10n_ec.account_group_50104","False"
"account_sri_502010101","GV - SUELDOS UNIFICADOS","5.02.01.01.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020101","False"
"account_sri_502010102","GV - HORAS EXTRAS","5.02.01.01.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020101","False"
"account_sri_502010103","GV - COMISIONES EMPLEADOS","5.02.01.01.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020101","False"
"account_sri_502010104","GV - BONOS POR DESEMPEÑO","5.02.01.01.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020101","False"
"account_sri_502010105","GV - 15% PARTICIPACION TRABAJADORES","5.02.01.01.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020101","False"
"account_sri_502010201","GV - APORTE PATRONAL","5.02.01.02.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020102","False"
"account_sri_502010202","GV - FONDOS DE RESERVA","5.02.01.02.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020102","False"
"account_sri_502010301","GV - DECIMO TERCER SUELDO","5.02.01.03.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020103","False"
"account_sri_502010302","GV - DECIMO CUARTO SUELDO","5.02.01.03.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020103","False"
"account_sri_502010303","GV - VACACIONES","5.02.01.03.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020103","False"
"account_sri_502010304","GV - REMUNERACION ADICIONALES","5.02.01.03.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020103","False"
"account_sri_502010305","GV - INDEMNIZACIONES LABORABLES","5.02.01.03.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020103","False"
"account_sri_502010306","GV - MOVILIZACION","5.02.01.03.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020103","False"
"account_sri_502010307","GV - VACACIONES POR PAGAR","5.02.01.03.07","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020103","False"
"account_sri_502010401","GV - GASTO JUBILACION PATRONAL","5.02.01.04.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020104","False"
"account_sri_502010402","GV - GASTO DESAHUCIO","5.02.01.04.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020104","False"
"account_sri_502010501","GV - SERVICIOS LEGALES","5.02.01.05.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020105","False"
"account_sri_502010502","GV - SERVICIOS PROFESIONALES","5.02.01.05.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020105","False"
"account_sri_502010601","GV - SERVICIOS OCASIONALES","5.02.01.06.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020106","False"
"account_sri_502010602","GV - SERVICIOS DE IMPRESION E IMPRENTA","5.02.01.06.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020106","False"
"account_sri_502010603","GV - AVALUOS","5.02.01.06.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020106","False"
"account_sri_502010801","GV - MANT. Y REP. DE EQUIPOS DE COMPUTACION","5.02.01.08.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020108","False"
"account_sri_502010802","GV - MANT. Y REP. DE EQUIPOS DE OFICINA","5.02.01.08.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020108","False"
"account_sri_502010803","GV - MANT. Y REP. DE VEHICULOS","5.02.01.08.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020108","False"
"account_sri_502010804","GV - MANT. Y REP. DE INSTALACIONES TELEFONICAS","5.02.01.08.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020108","False"
"account_sri_502010901","GV - ARRENDAMIENTO DE OFICINA","5.02.01.09.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020109","False"
"account_sri_502011001","GV - COMISIONES A VENDEDORES EXTERNOS","5.02.01.10.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020110","False"
"account_sri_502011101","GV - FERIAS","5.02.01.11.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020111","False"
"account_sri_502011102","GV - SERVICIOS DE PUBLICIDAD","5.02.01.11.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020111","False"
"account_sri_502011103","GV - PUBLICIDAD Y ANUNCIOS EN PRENSA","5.02.01.11.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020111","False"
"account_sri_502011201","GV - COMBUSTIBLES DE VEHICULOS","5.02.01.12.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020112","False"
"account_sri_502011301","GV - LUBRICANTES","5.02.01.13.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020113","False"
"account_sri_502011401","GV - SEGUROS DE VIDA","5.02.01.14.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020114","False"
"account_sri_502011402","GV - SEGUROS GENERALES","5.02.01.14.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020114","False"
"account_sri_502011403","GV - ASISTENCIA MEDICA","5.02.01.14.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020114","False"
"account_sri_502011501","GV - TRANSPORTE DE PERSONAL","5.02.01.15.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020115","False"
"account_sri_502011502","GV - TRANSPORTE DE CARGA","5.02.01.15.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020115","False"
"account_sri_502011601","GV - REFRIGERIOS A EMPLEADOS","5.02.01.16.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020116","False"
"account_sri_502011602","GV - ATENCION A CLIENTES / PROVEEDORES","5.02.01.16.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020116","False"
"account_sri_502011603","GV - GASTO RESTAURANTES","5.02.01.16.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020116","False"
"account_sri_502011604","GV - AGASAJO NAVIDEÑO","5.02.01.16.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020116","False"
"account_sri_502011701","GV - PASAJES AEREOS","5.02.01.17.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020117","False"
"account_sri_502011702","GV - HOTELES","5.02.01.17.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020117","False"
"account_sri_502011703","GV - ALIMENTACION","5.02.01.17.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020117","False"
"account_sri_502011704","GV - MOVILIZACION EN VIAJES","5.02.01.17.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020117","False"
"account_sri_502011801","GV - ENERGIA ELECTRICA","5.02.01.18.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020118","False"
"account_sri_502011802","GV - TELEFONIA CELULAR","5.02.01.18.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020118","False"
"account_sri_502011803","GV - TELEFONIA FIJA","5.02.01.18.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020118","False"
"account_sri_502011804","GV - SERVICIOS DE INTERNET","5.02.01.18.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020118","False"
"account_sri_502011805","GV - AGUA","5.02.01.18.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020118","False"
"account_sri_502011901","GV - NOTARIOS","5.02.01.19.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020119","False"
"account_sri_502011902","GV - REGISTRADORES DE LA PROPIEDAD Y MERCANTILES","5.02.01.19.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020119","False"
"account_sri_50201200101","GV - DEPREC. EDIFICIOS","5.02.01.20.01.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502012001","False"
"account_sri_50201200102","GV - DEPREC. INSTALACIONES","5.02.01.20.01.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502012001","False"
"account_sri_50201200103","GV - DEPREC. MUEBLES Y ENSERES","5.02.01.20.01.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502012001","False"
"account_sri_50201200104","GV - DEPREC. MAQUINARIA Y EQUIPO","5.02.01.20.01.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502012001","False"
"account_sri_50201200105","GV - DEPREC. EQUIPOS DE COMPUTACION","5.02.01.20.01.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502012001","False"
"account_sri_50201200106","GV - DEPREC. VEHICULOS, EQUIPOS DE TRANSPORTE Y EQUIPO CAMINE","5.02.01.20.01.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502012001","False"
"account_sri_50201200107","GV - DEPREC. EQUIPO DE LOGISTICA","5.02.01.20.01.07","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502012001","False"
"account_sri_502012103","GV - GASTOS AMORTIZ PLUSVALIAS","5.02.01.21.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020121","False"
"account_sri_502012104","GV - GASTO AMORTIZ. MARCAS, PATENTES, DERECHO DE LLAVE","5.02.01.21.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020121","False"
"account_sri_502012201","PROPIEDADES, PLANTA Y EQUIPO","5.02.01.22.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020122","False"
"account_sri_502012202","INVENTARIOS","5.02.01.22.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020122","False"
"account_sri_502012203","INSTRUMENTOS FINANCIEROS","5.02.01.22.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020122","False"
"account_sri_502012204","INTANGIBLES","5.02.01.22.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020122","False"
"account_sri_502012205","CUENTAS POR COBRAR","5.02.01.22.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020122","False"
"account_sri_502012206","OTROS ACTIVOS","5.02.01.22.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020122","False"
"account_sri_5020127","SUMINISTROS Y MATERIALES","5.02.01.27","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_50201","False"
"account_sri_502012801","GV - SUMINISTROS DE ASEO Y LIMPIEZA","5.02.01.28.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502012802","GV - COMISIONES TARJETAS DE CREDITO","5.02.01.28.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502012803","GV - CAPACITACION Y SEMINARIOS","5.02.01.28.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502012804","GV - SEGURIDAD","5.02.01.28.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502012805","GV - SUSCRIPCIONES","5.02.01.28.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502012806","GV - ATENCION EMPLEADOS","5.02.01.28.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502012807","GV - GASTOS RETENCIONES ASUMIDAS","5.02.01.28.07","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502012808","GV - DONACIONES","5.02.01.28.08","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502012809","GV - UNIFORMES","5.02.01.28.09","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020128","False"
"account_sri_502020101","GA - SUELDOS UNIFICADOS","5.02.02.01.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020201","False"
"account_sri_502020102","GA - HORAS EXTRAS","5.02.02.01.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020201","False"
"account_sri_502020103","GA - COMISIONES EMPLEADOS","5.02.02.01.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020201","False"
"account_sri_502020104","GA - BONOS POR DESEMPEÑO","5.02.02.01.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020201","False"
"account_sri_502020105","GA - 15% PARTICIPACION TRABAJADORES","5.02.02.01.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020201","False"
"account_sri_502020201","GA - APORTE PATRONAL","5.02.02.02.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020202","False"
"account_sri_502020202","GA - FONDOS DE RESERVA","5.02.02.02.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020202","False"
"account_sri_502020203","GA - APORTE TIEMPO PARCIAL","5.02.02.02.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020202","False"
"account_sri_502020301","GA - DECIMO TERCER SUELDO","5.02.02.03.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020203","False"
"account_sri_502020302","GA - DECIMO CUARTO SUELDO","5.02.02.03.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020203","False"
"account_sri_502020303","GA - VACACIONES","5.02.02.03.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020203","False"
"account_sri_502020304","GA - REMUNERACION ADICIONALES","5.02.02.03.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020203","False"
"account_sri_502020305","GA - INDEMNIZACIONES LABORABLES","5.02.02.03.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020203","False"
"account_sri_502020306","GA - MOVILIZACION","5.02.02.03.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020203","False"
"account_sri_502020307","GA - VACACIONES POR PAGAR","5.02.02.03.07","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020203","False"
"account_sri_502020401","GA - GASTO JUBILACION PATRONAL","5.02.02.04.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020204","False"
"account_sri_502020402","GA - GASTO DESAHUCIO","5.02.02.04.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020204","False"
"account_sri_502020501","GA - SERVICIOS LEGALES","5.02.02.05.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020205","False"
"account_sri_502020502","GA - SERVICIOS PROFESIONALES","5.02.02.05.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020205","False"
"account_sri_502020601","GA - SERVICIOS OCASIONALES","5.02.02.06.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020206","False"
"account_sri_502020602","GA - SERVICIOS DE IMPRESION E IMPRENTA","5.02.02.06.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020206","False"
"account_sri_502020603","GA - AVALUOS","5.02.02.06.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020206","False"
"account_sri_502020801","GA - MANT. Y REP. DE EQUIPOS DE COMPUTACION","5.02.02.08.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020208","False"
"account_sri_502020802","GA - MANT. Y REP. DE EQUIPOS DE OFICINA","5.02.02.08.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020208","False"
"account_sri_502020803","GA - MANT. Y REP. DE VEHICULOS","5.02.02.08.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020208","False"
"account_sri_502020804","GA - MANT. Y REP. DE INSTALACIONES TELEFONICAS","5.02.02.08.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020208","False"
"account_sri_502020901","GA - ARRENDAMIENTO DE OFICINA","5.02.02.09.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020209","False"
"account_sri_502021001","GA - COMISIONES A VENDEDORES EXTERNOS","5.02.02.10.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020210","False"
"account_sri_502021101","GA - FERIAS","5.02.02.11.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020211","False"
"account_sri_502021102","GA - SERVICIOS DE PUBLICIDAD","5.02.02.11.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020211","False"
"account_sri_502021103","GA - PUBLICIDAD Y ANUNCIOS EN PRENSA","5.02.02.11.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020211","False"
"account_sri_502021201","GA - COMBUSTIBLES DE VEHICULOS","5.02.02.12.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020212","False"
"account_sri_502021303","GA - LUBRICANTES","5.02.02.13.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020213","False"
"account_sri_502021401","GA - SEGUROS DE VIDA","5.02.02.14.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020214","False"
"account_sri_502021402","GA - SEGUROS GENERALES","5.02.02.14.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020214","False"
"account_sri_502021403","GA - ASISTENCIA MEDICA","5.02.02.14.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020214","False"
"account_sri_502021501","GA - TRANSPORTE DE PERSONAL","5.02.02.15.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020215","False"
"account_sri_502021502","GA - TRANSPORTE DE CARGA","5.02.02.15.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020215","False"
"account_sri_502021601","GA - REFRIGERIOS A EMPLEADOS","5.02.02.16.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020216","False"
"account_sri_502021602","GA - ATENCION A CLIENTES/PROVEEDORES","5.02.02.16.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020216","False"
"account_sri_502021603","GA - GASTO RESTAURANTES","5.02.02.16.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020216","False"
"account_sri_502021604","GA - AGASAJO NAVIDEÑO","5.02.02.16.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020216","False"
"account_sri_502021605","GA - ATENCION CLIENTES","5.02.02.16.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020216","False"
"account_sri_502021701","GA - PASAJES AEREOS","5.02.02.17.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020217","False"
"account_sri_502021702","GA - HOTELES","5.02.02.17.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020217","False"
"account_sri_502021703","GA - ALIMENTACION","5.02.02.17.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020217","False"
"account_sri_502021704","GA - MOVILIZACION EN VIAJES","5.02.02.17.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020217","False"
"account_sri_502021801","GA - ENERGIA ELECTRICA","5.02.02.18.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020218","False"
"account_sri_502021802","GA - TELEFONIA CELULAR","5.02.02.18.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020218","False"
"account_sri_502021803","GA - TELEFONIA FIJA","5.02.02.18.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020218","False"
"account_sri_502021804","GA - SERVICIOS DE INTERNET","5.02.02.18.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020218","False"
"account_sri_502021805","GA - AGUA","5.02.02.18.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020218","False"
"account_sri_502021901","GA - NOTARIOS","5.02.02.19.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020219","False"
